"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","untreated1","untreated2","untreated3","untreated4","treated1","treated2","treated3"
"2657","FBgn0015399",5090.10170796987,-0.276485893363974,0.201768066247879,-1.37031542456427,0.170588460177008,0.534140135432603,2797.24463105727,5497.48915028727,5482.28200918755,4894.30988943769,5647.5548076862,5517.09811201453,5794.73335611854
"2658","FBgn0024222",662.09637877519,0.213739714235848,0.155972247051661,1.37037016697626,0.170571379843339,0.534140135432603,758.172775314831,768.544186780548,620.432364420832,669.15952008349,739.800943737177,533.319484161404,545.245376928045
"2659","FBgn0033195",81.1681894474847,0.298139996001467,0.21769710324267,1.36951751567005,0.170837563441258,0.534140135432603,79.9463760760714,100.390387242742,78.5162545544974,93.123591264104,72.7572828964662,76.1884977373435,67.2549363611686
"2660","FBgn0034605",9.18381462209192,0.873564874334892,0.637792572863535,1.3696692490676,0.17079017204735,0.534140135432603,14.9350372889364,7.80814122999106,9.23720641817616,13.3033701805863,4.89124590900613,10.5087583085991,3.60294301934832
"2661","FBgn0035911",376.037606048308,0.191417409694959,0.139764555380139,1.36957048354879,0.17082101868958,0.534140135432603,385.675374696652,396.542029608831,341.776637472518,464.287619302461,346.055648062184,352.04340333807,345.882529857438
"2662","FBgn0261014",8589.62020463782,-0.194067281834588,0.141684085097492,-1.36971828346883,0.170774859076176,0.534140135432603,8981.22860028217,6485.21901588114,8527.48105837962,8367.81984358877,7991.68440957739,10181.673206244,9592.23529851167
"2663","FBgn0033261",224.522228793097,0.332040948526335,0.242568434570519,1.3688547280038,0.171044689590043,0.534300967666177,234.567938596825,336.865521636757,173.967387542318,239.460663250553,254.344787268319,165.512943360436,166.936359896472
"2664","FBgn0033814",719.70039085759,-0.193504152890053,0.141374269711468,-1.36873671061204,0.171081590632027,0.534300967666177,800.342292365945,596.765079720745,674.31606852686,638.561768668141,699.448164987877,853.836612573677,774.632749159888
"2665","FBgn0036518",3225.25994489988,0.185190791359778,0.135271107676012,1.36903433808888,0.170988541515542,0.534300967666177,2819.20792118806,3549.35791340451,3922.73365891881,3311.20883794793,2670.00886057872,3184.15376750553,3120.14865475564
"2666","FBgn0038876",246.985303298016,-0.236901888711125,0.173226848746509,-1.36758181786124,0.171443010940994,0.535028188999584,240.717659833446,180.702697036936,257.102245305903,240.791000268612,237.836832325423,281.109284755026,290.637403560764
"2667","FBgn0039137",298.326669715235,0.198710345491488,0.145296745353477,1.36761732004434,0.171431892127897,0.535028188999584,343.505857645537,329.615104780337,312.52548381496,278.040436774253,303.25724635838,253.523794194953,267.818764438225
"2668","FBgn0037612",1132.2488868449,0.211932995724335,0.155193484610289,1.36560498178468,0.172062982083672,0.536761694108845,1117.49220185454,1013.38518677812,1294.74843294769,1384.88083579903,854.745222598821,1137.57308690585,1122.91724103023
"2669","FBgn0037885",133.612612266288,-0.27092815598739,0.198509080087301,-1.36481492870875,0.172311225476306,0.537334705747208,139.686525231817,110.429425967016,104.688339405996,135.69437584198,139.400508406675,130.045884068914,175.343226941618
"2670","FBgn0025800",1730.12175659772,0.165362400867923,0.121194185380243,1.36444170443577,0.172428589795742,0.537499308190998,1626.16200128361,1952.03530749776,2036.80401520784,1644.29655432046,1701.54217059551,1609.15361600424,1540.85863127463
"2671","FBgn0034497",24.942748203869,0.686398237582555,0.503432542292588,1.36343636916429,0.172745025540823,0.538284106168577,54.4689595243563,17.2894555806945,23.0930160454404,25.2764033431139,28.1246639767853,13.1359478857489,13.2107910709438
"2672","FBgn0015245",9727.3398439198,-0.251641568273988,0.184681646472461,-1.36256944358308,0.173018244453312,0.538777011088495,9366.90397497882,6940.87982908848,9591.29933087291,10071.9815637219,7676.81045418512,12046.9778060203,12396.5259485711
"2673","FBgn0036487",821.289300490436,-0.143105416688345,0.105029672696559,-1.36252368510936,0.173032674593241,0.538777011088495,762.565433340989,772.448257395544,774.385804723768,834.12131032276,815.615255326772,873.5405344023,916.348507920922
"2674","FBgn0051118",42.1127989213312,0.443938180700045,0.325911077021617,1.36214511257805,0.173152093654249,0.538947223442153,44.8051118668092,48.5220205006587,33.8697568666459,61.1955028306969,25.0676352836564,38.0942488686717,43.2353162321798
"2675","FBgn0023388",1463.27805107753,0.121439052756003,0.0892369064881943,1.36086130206753,0.173557524821007,0.539805410719446,1535.67324594476,1522.02981547468,1544.15300623845,1462.04038284643,1428.85521116842,1400.29204462083,1349.90265124917
"2676","FBgn0034421",2175.91232726119,-0.1772766032822,0.130259845115948,-1.36094590872882,0.173530783971556,0.539805410719446,1869.51525593275,1835.47091342147,2392.43646230762,2147.16394714663,2094.67606053188,2415.70081618922,2476.42283529874
"2677","FBgn0033191",663.987693861201,-0.195952512828297,0.144034769394243,-1.36045285213008,0.173686663152527,0.540005266125695,687.011715291075,527.049533024396,628.130036435979,657.186486920962,616.296984534772,754.003408641986,778.235692179237
"2678","FBgn0038348",113.747407913745,-0.257320442569241,0.189267465570623,-1.35955982605592,0.173969258450948,0.540480081406211,107.18085583825,91.4667972656095,117.004614630231,106.42696144469,126.560987895534,114.282746606015,133.308891715888
"2679","FBgn0261004",1460.00742263333,-0.153286571038958,0.112731720024958,-1.35974658246164,0.17391013158799,0.540480081406211,1415.31441602803,1569.99411160177,1307.06470817193,1275.79320031822,1587.82070321112,1475.1669475696,1588.89787153261
"2680","FBgn0035760",54.8293199960453,-0.410562021642688,0.302127051739702,-1.35890519991043,0.174176630901131,0.540922424996311,45.6836434720408,30.6748405463934,56.9627729120863,61.1955028306969,64.1976025557055,72.2477133716188,52.8431642837753
"2681","FBgn0033473",367.329984056422,0.172788101015421,0.127172677313168,1.35868886828515,0.174245200995092,0.540933535204083,408.517196432672,406.581068333106,344.855706278577,381.806724182826,349.112676755313,344.161834606621,336.274681805843
"2682","FBgn0035512",15.386005354951,-0.727419720387796,0.535490627341244,-1.35841727800073,0.174331314826933,0.540999080277614,15.813568894168,6.13496810927869,16.934878433323,9.3123591264104,11.6167090338896,26.2718957714977,21.6176581160899
"2683","FBgn0031042",59.3512312586097,0.381023989642841,0.280596872750598,1.35790533197248,0.174493725280887,0.541301258111378,84.3390341022291,53.5415398627958,63.1209105242038,61.1955028306969,39.129967272049,56.4845759087202,57.6470883095731
"2684","FBgn0037874",16285.5553899252,0.137507028870378,0.101328294059128,1.35704474398966,0.174766993907205,0.541946978498385,16403.9421328836,16439.4836353726,15718.6462549298,19222.0395739291,15307.7654779733,15196.9781090229,15710.0325453651
"2685","FBgn0003204",1197.4290199679,0.206721379764269,0.152402405647822,1.35641808858299,0.174966181168155,0.542362579464639,1250.1504742445,1029.00146923811,1428.68792601125,1372.9078026365,925.056882540784,1212.44798985462,1163.75059524951
"2686","FBgn0013972",10.0092120675926,0.830868443518878,0.612662268628448,1.35616062235875,0.175048067884598,0.542414396501679,5.27118963138932,13.9431093392697,16.934878433323,13.3033701805863,6.72546312488343,7.88156873144933,6.0049050322472
"2687","FBgn0036646",156.2415615721,-0.459077902067335,0.338882314150855,-1.35468238647289,0.175518771996011,0.543670539383253,86.9746289179238,89.2358997713263,187.823197169582,175.604486383739,102.104758350503,228.56549321203,223.382467199596
"2688","FBgn0053983",7.63423646580537,-0.878665164074067,0.648932305802846,-1.35401667665012,0.175731057314121,0.544125591527318,7.90678444708398,5.5772437357079,3.07906880605872,5.32134807223451,7.94827460213496,9.19516352002421,14.4117720773933
"2689","FBgn0039249",204.229970934932,0.214250670143708,0.15831193399794,1.35334503680876,0.175945427632359,0.544586758714809,212.604648466036,210.262088836188,209.376678811993,235.469652196377,173.639229769718,172.08091730331,216.176581160899
"2690","FBgn0026263",178.041649133859,-0.221759468923626,0.164144100841753,-1.35100480484168,0.176693893545652,0.546496943879772,157.257157336448,186.837665146215,157.032509108995,163.631453221211,213.992008519018,182.589675611909,184.951074993214
"2691","FBgn0030000",384.474664379767,0.196449623406573,0.145393579389684,1.3511574873609,0.176644989543134,0.546496943879772,444.536992247166,356.385874711735,404.897547996722,419.056160688468,309.371303744638,383.569678263867,373.505093005776
"2692","FBgn0013813",20.8901236211523,-0.562959814259647,0.416897029591188,-1.35035698098326,0.176901502869014,0.546935812919319,12.2994424732418,19.5203530749776,26.1720848514991,11.9730331625277,27.5132582381595,22.3311114057731,26.4215821418877
"2693","FBgn0004379",704.341458308662,-0.135243415980488,0.100199459962973,-1.3497419649813,0.177098766321481,0.547170550357865,678.226399238759,693.251396348492,661.999793302625,669.15952008349,754.474681464196,752.689813853411,720.588603869664
"2694","FBgn0025809",185.49010178348,-0.264517054070292,0.195980607057122,-1.34971035166349,0.177108910568796,0.547170550357865,171.313663020153,192.972633255493,163.190646721112,156.979768130918,261.070250393202,179.96248603476,172.941264928719
"2695","FBgn0051133",93.8065862513154,-0.315492668711058,0.233795263536811,-1.34943994988754,0.177195696195594,0.547235539679381,89.6102237336185,86.4472779034724,66.1999793302625,98.4449393363385,130.840828065914,99.8332039316915,85.2696514579102
"2696","FBgn0085350",51.8248521348118,0.360858104234952,0.267502650550725,1.34898889222978,0.177340533931473,0.547479697296607,53.5904279191248,47.9642961270879,69.2790481363212,59.8651658126383,46.4668361355582,45.9758176001211,39.6323732128315
"2697","FBgn0085460",121.464561407593,-0.48575256602526,0.360296388518243,-1.34820270617468,0.177593194466598,0.548056417332406,161.649815362606,95.9285922541758,95.4511329878203,62.5258398487555,234.168397893668,111.655557028865,88.8725944772585
"2698","FBgn0023515",603.520330437861,-0.147363918160095,0.109375993870256,-1.34731500894886,0.177878800235082,0.548579360475331,566.652885374352,603.457772203594,552.69285068754,581.35727689162,613.239955841644,679.128505693217,628.113066373057
"2699","FBgn0034745",46.3735358810582,0.366204356431469,0.271812891517961,1.34726632863648,0.177894472416547,0.548579360475331,46.5621750772723,52.4260911156542,58.5023073151157,47.8921326501106,39.7413730106748,44.6622228115462,34.8284491870337
"2700","FBgn0034049",3292.10763718097,0.164312593275897,0.12200275340981,1.34679413934181,0.1780465427878,0.548844953934394,3146.02167833419,3091.46620270289,3851.91507637946,3718.29196547387,2829.58575836005,3098.77010624816,3308.7026727682
"2701","FBgn0086782",198.301807137225,0.399048519914204,0.296436143374047,1.34615339199944,0.178253052630983,0.549278103312724,218.754369702657,290.574398630381,213.995282021081,163.631453221211,265.350090563583,116.909936183165,118.897119638494
"2702","FBgn0000117",10812.682313563,-0.156734041118755,0.116529514079971,-1.34501583016293,0.178620122507581,0.549621730922217,9736.76578078131,9839.93112290944,10829.0849909085,10815.6399568166,9794.71993278478,12408.2163728784,12264.4180378617
"2703","FBgn0010407",44.7688716100644,-0.409975423824607,0.304757539462646,-1.34525112831493,0.178544150112427,0.549621730922217,43.0480486563461,37.9252574028137,41.5674288817927,35.919099487583,69.0888484647116,48.6030071772708,37.2304111999326
"2704","FBgn0030738",606.991939255041,0.242044872992367,0.179960454753917,1.34498922734634,0.178628713462045,0.549621730922217,711.610600237558,745.677487464146,595.799813972362,548.098851440155,689.665673169864,514.929157121356,443.161991379843
"2705","FBgn0050033",15.0497831191362,-0.656255362175475,0.487803552154582,-1.34532714917072,0.17851960985486,0.549621730922217,17.5706321046311,12.2699362185574,7.6976720151468,10.642696144469,25.6790410222822,17.0767322514735,14.4117720773933
"2706","FBgn0020622",881.004791171112,0.194532868673482,0.144783214424473,1.34361479296318,0.179072983393489,0.550175135025473,954.085323281467,924.707011380369,977.604345923643,874.031420864519,991.700108050993,757.94419300771,686.961135689079
"2707","FBgn0026174",21.7250918759162,-0.549987029915804,0.409311297150109,-1.34368885917679,0.179049021423149,0.550175135025473,11.4209108680102,25.0975968106855,15.3953440302936,19.9550552708794,27.5132582381595,26.2718957714977,26.4215821418877
"2708","FBgn0039528",3444.7047210313,0.159791165334725,0.118889064961056,1.34403584877269,0.178936794779039,0.550175135025473,3673.14064147313,3158.39312753138,4064.37082399751,3532.04478294566,2938.41597983543,3425.85520860331,3320.7124828327
"2709","FBgn0086679",754.059618318887,0.18074367977786,0.134500084689972,1.34381833434887,0.179007139222764,0.550175135025473,934.757627966373,697.713191337058,745.13465106621,799.532547853235,719.013148623901,727.731512870488,654.534648514944
"2710","FBgn0003302",79.5453573537682,0.343115788329121,0.255449181357365,1.3431860948073,0.179211723070388,0.550398218123557,63.2542755766719,100.948111616313,107.767408212055,77.1595470474004,60.5291681239509,77.5020925259184,69.6568983740675
"2711","FBgn0026315",1179.6538463644,0.211883589575774,0.157783920738767,1.34287187556061,0.179313464664042,0.550507549390935,1321.31153426826,1391.52231205912,1145.41359585384,1156.06286869295,1351.81808810157,965.492169602542,925.956355972518
"2712","FBgn0000247",2662.77441957903,0.162857488178747,0.121347127824731,1.34207946325662,0.17957023191829,0.550859421126693,2685.67111719286,2608.47689519058,3182.21761106169,2684.62010244231,2198.61503609826,2707.31885925284,2572.5013158147
"2713","FBgn0016970",109.798406360836,-0.275390560208924,0.205250676943517,-1.34172790224078,0.179684236562677,0.550859421126693,108.059387443481,97.0440410013174,78.5162545544974,119.730331625277,133.897856759043,120.85072054889,110.490252593348
"2714","FBgn0031836",1046.85544483811,-0.140510617607368,0.104678185002593,-1.34231041170505,0.17949536893579,0.550859421126693,1065.65883714587,920.802940765374,1000.69736196908,1024.35950390514,1058.3433335612,1152.02262958018,1106.10350693993
"2715","FBgn0259712",31.0032305475614,0.560912895612739,0.418060910334373,1.34170136874101,0.179692843061912,0.550859421126693,54.4689595243563,19.5203530749776,30.7906880605872,38.5797735237002,18.342172158773,28.8990853486475,26.4215821418877
"2716","FBgn0259979",1136.67606303658,0.206570583250032,0.153985075698294,1.34149742962604,0.179759003698198,0.550859421126693,1233.4583737451,1266.03432800569,1186.98102473564,1140.09882447624,1318.80217821578,941.847463408194,869.510248669394
"2717","FBgn0035161",72.0072298767853,0.418735161686393,0.312293953075968,1.34083659821787,0.17997351081875,0.551313776424164,99.2740713911656,83.1009316620477,70.8185825393505,71.8381989751659,92.3222665324907,44.6622228115462,42.0343352257304
"2718","FBgn0086783",24.196965442929,0.539650218147871,0.402653103563133,1.34023608255452,0.180168604243365,0.551708349197031,21.0847585255573,21.7512505692608,38.488360075734,31.9280884334071,22.0106065905276,19.7039218286233,14.4117720773933
"2719","FBgn0052423",3802.73897908332,0.273967936058367,0.204453074426654,1.34000399273355,0.180244046854331,0.551736374390803,3153.04993117605,5611.26492249571,4326.0916725125,3339.14591532716,4172.84416612086,2954.27467950492,3062.50156644607
"2720","FBgn0037151",136.14165292232,-0.244587013665948,0.182692915038965,-1.33878762410563,0.180639820836038,0.552744569418509,134.415335600428,132.738400909848,98.530201793879,137.024712860039,148.571594486061,143.181831954663,158.529492851326
"2721","FBgn0261535",637.271320035645,0.161140426035266,0.120397879261423,1.33839920623001,0.180766337527257,0.552928418684071,756.415712104368,625.209022772855,637.367242854155,649.20446481261,574.109988569595,597.685628801574,620.90718033436
"2722","FBgn0000709",2264.80155116433,0.157685033538137,0.117841736799418,1.33810853285826,0.180861059608493,0.553014915180561,2064.54927229415,2321.8065671752,2738.83170298923,2357.35719599989,2056.76890473708,2147.72747931994,2166.56973563479
"2723","FBgn0035806",9.43325768290933,0.864072069692428,0.645886147739964,1.33780864122249,0.180958824277609,0.553110647984775,17.5706321046311,10.0390387242742,7.6976720151468,11.9730331625277,9.78249181801226,6.56797394287444,2.40196201289888
"2724","FBgn0010329",45.7009710678767,-0.386857884841886,0.289224261922549,-1.3375706528572,0.181036436400705,0.553144735742682,32.5056693935675,36.2520842821013,53.8837041060276,39.9101105417588,47.6896476128098,60.4253602744448,49.240221264427
"2725","FBgn0039564",46.3673239326627,0.414704041891227,0.310262729577092,1.33662216682131,0.181345999621645,0.553887249486586,66.7684019975981,34.578911161389,52.3441697029982,54.5438177404037,37.2957500561717,39.4078436572466,39.6323732128315
"2726","FBgn0002878",836.73567314939,0.175080066717464,0.13108964393803,1.33557511835359,0.181688187313684,0.554403790303337,954.085323281467,822.643451016915,936.036917041851,803.523558907411,682.328804306355,868.286155248001,790.245502243731
"2727","FBgn0036568",364.876142274009,-0.195848133518198,0.14667089829327,-1.335289657302,0.181781562385895,0.554403790303337,332.084946777527,374.790779039571,301.748742993754,360.521331893888,350.335488232564,447.935822904037,386.715884076719
"2728","FBgn0038788",519.200968664841,0.177119792395905,0.132641943944773,1.33532265231012,0.181770767811203,0.554403790303337,531.51162116509,619.631779037147,483.413802551219,549.429188458213,521.529095047779,454.503796846911,474.387497547528
"2729","FBgn0051522",755.95266827082,-0.161470662842564,0.120889297040913,-1.33569031167347,0.181650517350946,0.554403790303337,739.723611604968,785.275917987672,734.357910245005,615.946039361145,818.672284019901,775.020925259184,822.671989417866
"2730","FBgn0052177",424.720027044217,0.208973237144054,0.156572409789129,1.33467471967442,0.181982831075983,0.554814323459855,491.97769892967,437.81363325307,424.911495236103,452.314586139934,473.839447434969,327.085102355147,365.09822596063
"2731","FBgn0020545",1340.82759541656,0.23468172425584,0.175885045521786,1.33429038017204,0.18210870906503,0.554994795147654,1367.87370934553,1107.64060591159,1627.28786400203,1629.66284712182,964.798255551459,1283.38210843767,1405.14777754584
"2732","FBgn0061492",422.671410959227,-0.228756343231016,0.171558677297488,-1.33340001703525,0.18240056682627,0.555680789785887,484.070914482586,302.286610475368,372.567325533105,416.395486652351,434.70948016292,461.071770789786,487.598288618472
"2733","FBgn0037583",430.190631734657,-0.297948627736718,0.223618257420835,-1.33239848647956,0.182729279204042,0.55627497835232,484.070914482586,372.002157171717,363.330119114929,349.878635749419,683.551615783607,386.196867841017,372.304111999326
"2734","FBgn0039043",6.57390698083146,1.02112599420057,0.766265236448462,1.33260122687198,0.182662702347339,0.55627497835232,4.39265802615777,7.80814122999106,12.3162752242349,9.3123591264104,3.6684344317546,1.31359478857489,7.20588603869663
"2735","FBgn0030575",54.6838155970709,-0.368771057209773,0.277480148003893,-1.32899978561565,0.183848040606544,0.55914941259605,62.3757439714403,41.2716036442384,38.488360075734,51.8831437042865,62.3633853398282,73.5613081601937,52.8431642837753
"2736","FBgn0051915",1077.64286927871,-0.166601852712312,0.125366544697469,-1.32891795904841,0.183875038120316,0.55914941259605,1100.80010135514,1139.43089520512,926.799710623675,925.914564568805,1244.82208384206,1115.24197550008,1090.49075385609
"2737","FBgn0064912",8.47849638830223,0.873304422027437,0.657139112470075,1.32894908468442,0.18386476831278,0.55914941259605,14.0565056837049,7.80814122999106,6.15813761211744,14.6337071986449,7.94827460213496,3.94078436572466,4.80392402579776
"2738","FBgn0030514",1654.00639341421,0.147663351254762,0.111219552542496,1.32767438709431,0.18428569846491,0.560137007706624,1728.9501990957,1623.53565146457,1778.16223549891,1770.67857103603,1368.32604304446,1635.42551177574,1672.96654198407
"2739","FBgn0036181",89.4504610334111,0.868590217610769,0.654291928822329,1.32752702478565,0.184334406356896,0.560137007706624,33.384200998799,79.7545854206229,181.665059557464,148.997746022566,33.0159098857914,74.8749029487686,74.4608223998652
"2740","FBgn0034763",453.855558229211,0.161759083292892,0.121913424302569,1.3268356968748,0.184563039274341,0.560627071489177,468.257345588418,519.799116167976,441.846373669426,470.939304392754,446.937594935435,412.468763612515,416.740409237955
"2741","FBgn0037923",32.501805045226,-0.454169300471609,0.342350082022284,-1.32662243802835,0.184633609640178,0.560636823434952,40.4124538406515,26.7707699313979,23.0930160454404,21.285392288938,40.9641844879263,34.1534645029471,40.8333542192809
"2742","FBgn0035443",153.604608345782,-0.225454653215406,0.170097026763881,-1.3254473491084,0.185022821383091,0.561613764541015,157.257157336448,142.219715260551,138.558096272642,135.69437584198,185.867344542233,165.512943360436,150.12262580618
"2743","FBgn0261270",2067.5295053598,0.192767510236291,0.145477330948412,1.32506906044797,0.185148246832483,0.561789594745446,2629.44509445804,1932.51495442279,1947.51101983214,2225.65383121208,1659.35517463033,1971.70577765091,2106.52068531232
"2744","FBgn0086446",408.811665589056,-0.190098201850424,0.14350561997436,-1.3246742663067,0.185279211903965,0.561982099371977,410.274259643136,364.751740315296,324.841759039195,440.341552977406,408.419033402012,451.876607269761,461.176706476585
"2745","FBgn0032877",148.707157744831,-0.252483497407631,0.190679858006367,-1.32412253736417,0.185462351736461,0.562332660656674,168.678068204458,122.141637812003,113.925545824173,143.676397950332,154.074246133693,165.512943360436,172.941264928719
"2746","FBgn0010531",178.866608670882,-0.235908915762297,0.178399501190137,-1.32236309063929,0.186047273236093,0.563069686757257,166.042473388764,177.914075169082,127.781355451437,190.238193582384,180.364692894601,198.352813074808,211.372657135101
"2747","FBgn0030348",9.49997722433648,-0.7886697223947,0.596217123482917,-1.32278945258656,0.185905405770211,0.563069686757257,5.27118963138932,7.25041685642027,9.23720641817616,7.98202210835177,17.7307664201472,11.822353097174,7.20588603869663
"2748","FBgn0030358",217.702418077182,0.227403800806122,0.171911063701928,1.3227991026826,0.18590219572775,0.563069686757257,211.726116860804,195.203530749776,250.944107693786,272.719088702019,182.810315849104,207.547976594832,202.965790089955
"2749","FBgn0036341",729.880386062146,0.15770677388566,0.119297018818381,1.32196743428898,0.1861789953089,0.563069686757257,764.322496551452,712.771749423469,769.76720151468,806.184232943529,608.960115671263,742.181055544811,704.975850785821
"2750","FBgn0051638",755.626748592873,-0.145771419602922,0.110245572391581,-1.3222428478593,0.186087297222801,0.563069686757257,672.95520960737,688.789601359925,786.702079948003,744.988730112832,774.651070838846,826.251122013604,795.049426269529
"2751","FBgn0053230",394.909229443468,0.249046792925278,0.18837475751761,1.32208155809833,0.186140994092509,0.563069686757257,419.938107300683,520.356840541547,369.488256727046,385.797735237002,448.771812151312,325.771507566572,294.240346580113
"2752","FBgn0260456",650.473440048602,0.213677838955673,0.161573316269842,1.32248222595625,0.18600762415515,0.563069686757257,646.599261450423,848.298772201171,643.525380466272,626.588735505614,697.613947771999,576.668112184376,514.01987076036
"2753","FBgn0029113",2396.17473291375,-0.114072591893306,0.0863609649046901,-1.32088139611685,0.186540913824205,0.563959326465259,2314.05224817991,2392.63756261869,2212.31093715319,2334.74146669289,2423.00094217391,2529.98356279523,2566.49641078245
"2754","FBgn0015772",742.693907630943,0.13936487431206,0.105574656880183,1.32005993133584,0.186815009258579,0.563968560775898,757.294243709599,826.54752163191,760.529995096504,747.649404148949,727.572828964662,706.71399625329,672.549363611686
"2755","FBgn0033109",2111.37330881766,-0.119071786351435,0.0901891609015152,-1.32024497357791,0.186753240881603,0.563968560775898,2075.09165155693,2032.90534166553,2116.85980416537,1918.34598004054,2128.30337615629,2237.05192494303,2271.05508319589
"2756","FBgn0044324",1533.99883424953,0.158675132000578,0.120193193009476,1.32016737410468,0.186779142284049,0.563968560775898,1559.39359928601,1847.18312526646,1558.00881586571,1455.38869775614,1499.778276849,1493.55727460965,1324.68205011373
"2757","FBgn0052528",1722.52542607283,-0.165285713562276,0.125208606340372,-1.32008268755069,0.186807412263348,0.563968560775898,1790.44741146191,1424.4280500998,1573.40415989601,1760.03587489156,1642.84721968743,1925.72996005079,1940.78530642229
"2758","FBgn0000662",1177.02435639332,0.132253976904143,0.100233630090906,1.3194571201721,0.187016336441787,0.564338549589621,1215.00921003524,1273.28474486211,1283.97169212649,1118.81343218731,1126.82077628729,1128.37792338583,1092.89271586899
"2759","FBgn0031010",6.78656227505032,0.938043957234732,0.711132765403856,1.31908414696939,0.187140982442311,0.564338549589621,6.14972123662088,7.80814122999106,12.3162752242349,7.98202210835177,4.27984017038036,6.56797394287444,2.40196201289888
"2760","FBgn0037543",178.663694284432,0.209732067522015,0.158983061088219,1.31921014783856,0.187098866647051,0.564338549589621,200.305205992794,197.43442824406,180.125525154435,180.925834455973,177.307664201472,166.826538149011,147.720663793281
"2761","FBgn0005634",20300.5821937958,-0.116333038484686,0.0883206522790108,-1.31716688546618,0.187782691146243,0.565249670311097,18928.8419663191,19700.498047641,21228.6398833718,18524.9429764664,21132.0165441224,21699.2723124686,20889.8636261815
"2762","FBgn0017418",926.899812484083,0.127751866421704,0.0969761211828019,1.31735384817969,0.187720043230322,0.565249670311097,991.862182306424,941.438742587493,982.222949132732,932.566249659098,882.258480836981,851.209422996527,906.740659869327
"2763","FBgn0034110",1357.42723941276,0.189002126050426,0.143430727292802,1.31772410011276,0.187596023849357,0.565249670311097,1337.12510316242,1204.68464691291,1559.54835026874,1630.99318413988,1093.19346066287,1338.55308955781,1337.89284118468
"2764","FBgn0039650",51.8230130732541,-0.480342767182493,0.364514799693309,-1.31775929972291,0.187584236556663,0.565249670311097,55.3474911295879,56.8878861042205,36.9488256727046,27.9370773792312,91.0994550552392,38.0942488686717,56.4461073031236
"2765","FBgn0053324",444.412048723034,0.188204846481669,0.142868139111546,1.31733252530661,0.187727187370473,0.565249670311097,437.508739405314,482.431583138733,514.204490611806,439.011215959347,350.94689397119,425.604711498264,461.176706476585
"2766","FBgn0033579",8.26754222704687,-0.894726796163476,0.679420300552791,-1.31689735416429,0.187873033499511,0.565317157561978,1.75706321046311,5.5772437357079,9.23720641817616,7.98202210835177,7.94827460213496,15.7631374628987,9.60784805159551
"2767","FBgn0016919",75.049811730778,0.336534661760942,0.255893753110364,1.31513433864796,0.188464757831852,0.566892728382544,70.2825284185243,107.640804099162,75.4371857484386,75.8292100293418,72.7572828964662,52.5437915429955,70.8578793805169
"2768","FBgn0020370",2583.83558137388,0.150994146217582,0.11485978163529,1.3145954490583,0.188645900423199,0.567024273271197,2799.00169426773,2401.00342822225,2808.11075112555,2785.72571581477,2155.20522865583,2591.72251785825,2546.07973367281
"2769","FBgn0036289",61.7468229800121,-0.31535139930357,0.239922458646177,-1.31438882830319,0.188715388061413,0.567024273271197,57.9830859452825,55.2147129835082,58.5023073151157,51.8831437042865,67.8660369874601,59.1117654858699,81.6667084385619
"2770","FBgn0036805",755.742434157915,0.140792218133634,0.107090618705845,1.31470169689056,0.188610176070031,0.567024273271197,745.873332841589,745.119763090575,828.269508829796,832.790973304701,715.344714192147,696.20523794469,726.593508901911
"2771","FBgn0037778",139.17285820078,-0.262715383447168,0.199906122400619,-1.31419378402367,0.188780999787875,0.567024273271197,140.565056837049,150.585580864113,120.08368343629,99.7752763543971,169.970795337963,156.317779840412,136.911834735236
"2772","FBgn0023174",1677.34126023985,-0.160482564993823,0.122164016785997,-1.31366476983932,0.188959041672315,0.567149694857079,1723.67900946431,1545.45423916466,1390.19956593551,1724.11677540398,1622.67083031278,1795.68407598187,1939.58432541584
"2773","FBgn0028499",200.734208460467,-0.264045309085083,0.200973746042138,-1.31382986228321,0.188903465851682,0.567149694857079,182.734573888163,146.681510249118,198.599937990787,211.523585871322,171.80501255384,240.387846309204,253.406992360832
"2774","FBgn0015558",30.3681024963769,0.440320737450121,0.335424799412229,1.31272564885394,0.189275411592011,0.567894466719649,27.2344797621782,34.0211867878182,36.9488256727046,38.5797735237002,22.0106065905276,24.9583009829229,28.8235441547865
"2775","FBgn0011584",1861.81987406269,0.165365526268273,0.126033061037944,1.31208053590389,0.18949296255578,0.568137581899049,1976.696111771,2171.77871068465,1715.04132497471,1946.28305741977,1938.15619144368,1542.16028178692,1742.62344035814
"2776","FBgn0035141",520.340716065307,0.171760433881369,0.130901416305924,1.31213579446654,0.189474320538301,0.568137581899049,574.559669821436,508.086904322989,555.771919493599,545.438177404037,420.647148174527,507.047588389907,530.833604850652
"2777","FBgn0035194",276.58366671449,0.241905539106941,0.184438434221507,1.31157879391026,0.189662291993102,0.568440495591858,276.737455647939,247.07189749186,344.855706278577,316.620210297953,207.877951132761,239.07425152063,303.848194631708
"2778","FBgn0050383",67.7540464655317,-0.383286671815674,0.292384143639546,-1.31090101892869,0.189891206582585,0.568921710722411,85.2175657074607,43.5025011385216,53.8837041060276,58.5348287945796,96.6021067028711,65.6797394287444,70.8578793805169
