"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Cell_001","Cell_002","Cell_003","Cell_004","Cell_005","Cell_006","Cell_007","Cell_008","Cell_009","Cell_010","Cell_011","Cell_012","Cell_013","Cell_014","Cell_015","Cell_016","Cell_017","Cell_018","Cell_019","Cell_020","Cell_021","Cell_022","Cell_023","Cell_024","Cell_025","Cell_026","Cell_027","Cell_028","Cell_029","Cell_030","Cell_031","Cell_032","Cell_033","Cell_034","Cell_035","Cell_036","Cell_037","Cell_038","Cell_039","Cell_040"
"558","Gene_1441",1136.41757545021,0.907657725947039,0.811207291379209,1.11889739600817,0.263183914013199,0.58060824041263,654.869742345075,8.0828228338885,1501.62141271983,1139.44315708336,2.0168217021774,7.36005233015481,1121.77459396146,7.84627951138078,0.583478269712535,707.573534670662,1525.99583893298,368.61154902745,3.30237001149941,4327.55746859238,5.28405486399858,1356.35800771866,1837.44307298395,4.59748536413787,237.690827475882,5036.17373542615,1715.8046093322,2107.17316073473,2850.48364181783,550.714727775625,2176.5456233283,829.544550619671,2167.18374500719,2320.77840983668,1.14997983245033,2894.22610362651,1171.64324118553,2362.43159179284,518.51854777918,1004.47779098256,837.301150638689,0.753963081665351,1773.07261064088,17.6731655770565,300.514686898705,2.52541169524721
"559","Gene_1647",180.08888305289,1.82063231224533,1.63444844500373,1.11391235239676,0.26531678964861,0.584266490263755,0,0,0,238.281772560259,0,0,261.747405257674,0.784627951138078,0.583478269712535,0,1716.60349762498,0,1.32094800459977,0,0,1191.79986707632,3.1409283298871,3.83123780344822,0,603.302907764662,0,0,0,1.02937332294509,575.341361005239,0,89.9158234615854,0,625.58902885298,1098.34479554983,0,244.569957337668,0,0,1.12238760139234,0.753963081665351,1.7955165677376,247.424318078791,296.272126613076,0
"560","Gene_0556",2.22532114217064,-1.78299909616384,1.60321754805704,-1.11213796176613,0.266078836862931,0.584898300318335,0.69079086745261,0,1.69196778898009,0,0.3361369503629,0,0,1.56925590227616,0,0,6.80741638185715,0,736.428512564369,0,3.0194599222849,0.997322064499012,461.716464493403,0.766247560689645,0,0,0.890247981320753,0,1337.93583824385,0,0,0,1.41599721986749,1.11148391275703,0,820.130806335383,0,0.475817037621922,0,69.240702096856,0,634.836914762226,0,0,0,0
"561","Gene_0511",0.980938478351172,-0.980810049801962,0.889275633857019,-1.10293143369726,0.270056942357297,0.592584841429291,7.59869954197871,2.02070570847212,0,1.26745623702265,1.3445478014516,0,1.20620924081877,0,2.91739134856268,0.721277813119941,0,0,2.64189600919953,0,0,1.99464412899802,0,4.59748536413787,2.22140960257834,0,1.18699730842767,0,1.13384393071513,0,0,0,0.707998609933744,0,0,0.500384872687848,1.01149056792995,0.951634075243845,0,0,1.12238760139234,0,0,0,2.82837352375251,1.2627058476236
"562","Gene_0191",70.0623937752011,1.69234027277551,1.5392637199233,1.09944790543094,0.271572744946418,0.593823641860315,0.69079086745261,242.484685016655,0,183.781154368285,231.934495750401,0,0,0,0.583478269712535,0,3.40370819092858,6.00997090805624,34.3446481195939,851.881391455194,0.754864980571226,0.997322064499012,0,0,17.7712768206267,0,0,0,346.956242798829,0,2.92546454748427,1.24183315961029,0,0,270.245260625828,0,0,0,1.23603944643428,43.8849520332186,217.182000869419,338.529423667743,0,0,5.65674704750503,0
"563","Gene_1155",2.3424801249625,-0.587482147433408,0.534893457772264,-1.09831619530395,0.272066442422266,0.593823641860315,0.69079086745261,2.02070570847212,1.69196778898009,2.53491247404531,1.3445478014516,4.41603139809289,1.20620924081877,2.35388385341423,5.25130442741282,2.16383343935982,0,4.00664727203749,0.660474002299883,1.00221340171199,1.50972996114245,0.997322064499012,3.1409283298871,0.766247560689645,4.44281920515668,4.32475202698682,1.78049596264151,10.2128545887729,0,6.17623993767056,0,1.24183315961029,2.12399582980123,0,3.44993949735099,1.50115461806354,1.01149056792995,2.85490222573153,4.94415778573711,6.82654809405622,0.561193800696172,0.753963081665351,1.7955165677376,0,1.41418676187626,2.52541169524721
"564","Gene_1209",1.48090378000244,-2.51286241429274,2.28793320713673,-1.09831108987552,0.272068671006676,0.593823641860315,697.698776127137,0,0,0,0,0,2.41241848163755,0,0,0,2.26913879395238,0,0,0,0,0.997322064499012,0,0,0,0,1.18699730842767,0,0,0,0,0,0,0,0,0,0.337163522643318,0,0,0,1.12238760139234,0,0,0,50.9107234275452,0
"565","Gene_0715",1.56208987756209,-3.43502790962492,3.13495268813226,-1.0957192185479,0.273201669571285,0.595241159720799,0,0,0,0,0,60.3524291072695,0,0,0,0,0,0,0,0,0,0.997322064499012,0,0,0,0,0,0,1.13384393071513,227.491504370866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"566","Gene_1198",1.26770130390985,-3.4281950879605,3.13718926485626,-1.09276004682413,0.274499167758112,0.597011440830806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.2217763508287,0,0,0,403.514342594477,50.708052156394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"567","Gene_0638",14.6793045971245,2.83646453935896,2.60169143484427,1.09023864297295,0.275608035140662,0.597312484609427,0,121.242342508327,0,0,1567.74273649257,1601.54738704169,1.20620924081877,449.591816002119,0,0,0,0,0,0,0,7.97857651599209,0,0,0,0,0,1.18754123125267,3.40153179214539,437.483662251665,0,0,0,0,1.14997983245033,0,0,0,0,0,0,0,0,0,1.41418676187626,0
"568","Gene_1173",1.25815545116684,-3.42236098001341,3.13721426238608,-1.09089169364239,0.275320542524014,0.597312484609427,0.69079086745261,0,0.845983894490047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.683504635306,0,0,0,48.7894432847309,295.473168343923
"569","Gene_1474",479.055534462851,-1.16345503911041,1.07121923045596,-1.08610357808382,0.277433169519639,0.599299974314727,2.07237260235783,701.184880839827,1079.4754493693,45.6284245328155,1489.75896400837,0,411.317351119202,1.56925590227616,1415.51828232261,1399.27895745269,4.53827758790477,6.00997090805624,957.02682933253,2.00442680342399,3.0194599222849,493.674421927011,1.04697610996237,0.766247560689645,8.88563841031336,0,0.593498654213835,0.237508246250533,2.26768786143026,511.598541503712,0.975154849161423,3.72549947883086,1664.50473195423,999.779779524951,624.43904902053,619.976857260244,26.6359182888221,639.973915601485,0,2327.85290007317,1107.23536877355,1145.26992104967,1461.55048613841,0,2.82837352375251,0
"570","Gene_1811",178.227747604798,1.80336463422312,1.66062510706623,1.08595529873029,0.277498769585211,0.599299974314727,0.69079086745261,0,1.69196778898009,671.751805622006,0.3361369503629,1.47201046603096,373.92486465382,0.784627951138078,0.583478269712535,0.721277813119941,2.26913879395238,142.235978157331,0,0,0.754864980571226,0,0,0,861.906925800396,1340.67312836591,0.296749327106918,2.37508246250533,0,0,0,2.48366631922057,0,0.555741956378516,1250.02807787351,588.952995153597,0,0,0,601.711453433241,0,0,0,0,0,1282.90914118558
"571","Gene_1718",1.41026878603761,-3.00167992848517,2.76860267050349,-1.08418588209311,0.278282390021031,0.599939793547966,50.4277333240406,0,0,0,0,0,0,0,699.59044538533,0,2.26913879395238,0,1569.28622946452,0,0,0.997322064499012,0,0.766247560689645,0,0,0,0,0,0,1.95030969832285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"572","Gene_0054",82.6352248307535,-1.59009842700792,1.47725801732458,-1.07638503792838,0.281755091055827,0.605108432841647,207.237260235783,440.513844446923,291.864443599066,1.26745623702265,0,1.47201046603096,290.696427037324,0,296.406961013968,0,0,320.531781763,111.62010638868,0,1.50972996114245,0,0,49.8060914448269,2.22140960257834,443.287082766149,0.890247981320753,5.46268966376226,0,0,0,0,278.951452313895,0.555741956378516,0,0,535.078510434945,0,8.65227612503995,1.95044231258749,2.80596900348086,0,0,0,0,12.627058476236
"573","Gene_0164",229.874342677172,1.58028427998132,1.47700226376572,1.06992678261188,0.2846522666041,0.605108432841647,0.69079086745261,0,660.713421596726,58.302986903042,443.028500578302,727.173170219296,603.104620409387,1.56925590227616,0,40.3915575347167,1394.38578888374,0,0.660474002299883,1.00221340171199,0,0,0,1081.94155569378,0,30.2732641889078,988.175259266036,0,1.13384393071513,178.081584869501,0,45.9478269055806,0,19.4509684732481,1003.93239372914,0,0,1497.39621739619,0,0.975221156293746,0,0,397.706919753878,17.6731655770565,0,1.2627058476236
"574","Gene_0225",172.387347988321,-1.57781807859063,1.47431192746888,-1.07020641235634,0.284526408668803,0.605108432841647,136.085800888164,1224.54765933411,0,773.148304583818,0,1.47201046603096,738.20005538109,0,0,0,4.53827758790477,0,734.44709055747,1.00221340171199,1.50972996114245,0,49.2078771682312,11.4937134103447,1275.08911187997,6.48712804048023,940.992116256036,0,1.13384393071513,524.980394701998,0.975154849161423,1.24183315961029,140.183724766881,3.89019369464961,0,1.0007697453757,321.654000601725,0,0,0,0.561193800696172,0.753963081665351,0.8977582838688,0,0,0
"575","Gene_0292",1784.53083504855,0.208544766901042,0.193822330098343,1.07595841405492,0.28194585535367,0.605108432841647,1949.41182795127,2024.74711988907,2030.36134677611,946.789809055922,1195.30299549047,2258.0640548915,1693.51777410956,1941.95417906674,1551.46871916563,1998.66082015536,3190.40914429705,1802.99127241687,1526.35541931503,2104.64814359518,2343.10089969308,1591.72601494042,2660.36629541437,1455.10411774963,1281.7533406877,2380.77599085625,940.398617601822,1981.5312984682,1528.42161860399,891.437297670451,1355.46524033438,2178.17536195644,1576.71290432245,1600.53683437013,1835.36781259073,1763.85667622466,1565.11307211028,2343.87472732559,1045.6893716834,2128.90778418925,1557.31279693188,403.370248690963,2160.9041892722,2854.21624069463,2473.41264652157,1269.01937686172
"576","Gene_0635",358.069426532567,-1.34040105056122,1.24643086076321,-1.07539141781235,0.282199522526332,0.605108432841647,0.69079086745261,604.191006833165,523.664030689339,1030.44192069942,1237.32011428583,0,0,490.392469461299,1402.09828211922,0,546.862449342524,917.522225296586,842.104352932351,0,149.463266153103,2.99196619349703,0,961.640688665504,2.22140960257834,0,0.593498654213835,0.7125247387516,1.13384393071513,95.7317190338938,2497.3715687024,4.96733263844114,546.57492686885,654.664024613892,0,1.50115461806354,0.337163522643318,0,0,0.975221156293746,89.7910081113875,0.753963081665351,1550.42855624142,4.41829139426413,161.217290853893,0
"577","Gene_1428",34.7709842968222,2.59914933146651,2.4238122737165,1.07233937200968,0.283567628639578,0.605108432841647,233.487313198982,903.25545168704,0,89.9893928286083,0,0,0,403.298766884972,0,0,60.1321780397382,0,0,0,0,0,1.04697610996237,0,0,0,0.296749327106918,0,1.13384393071513,0,0,0,0,0,0,833.140813025267,0,0,0,30.2318558451061,0,0,0,569.959589860073,0,1.2627058476236
"578","Gene_1609",1.07592490087773,-3.18957777175745,2.98375797145286,-1.06898005879625,0.285078655040133,0.605108432841647,0,0,0,12.6745623702265,0,0,0,0,1.75043480913761,0,0,0,0,0,0,14.9598309674852,0,0,0,0,0,0,0,0,13.6521678882599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"579","Gene_1621",378.799377998447,-1.65646718498676,1.55278375603452,-1.06677261308878,0.286074528378333,0.605108432841647,0,1952.00171438407,0,922.708140552491,0.3361369503629,1351.30560781642,0,2.35388385341423,1.16695653942507,2.16383343935982,0,1338.22018886052,1.32094800459977,0,2257.80115688854,3258.25118471827,2.09395221992473,0,0,10.8118800674671,0,0.237508246250533,6.80306358429077,0,6.82608394412996,0,3.53999304966872,1.66722586913555,0,0.500384872687848,2.02298113585991,0.475817037621922,0,0,2.80596900348086,2035.70032049645,1.7955165677376,0,2.82837352375251,1986.23629831193
"580","Gene_1725",313.397809096691,-1.13895141688653,1.06247628233851,-1.07197820395548,0.283729822094501,0.605108432841647,324.671707702727,12.1242342508327,10.9977906283706,0,1.0084108510887,5.88804186412385,6.03104620409387,14.1233031204854,1.16695653942507,0.721277813119941,3.40370819092858,20.0332363601875,320.329891115443,1.00221340171199,275.525717908497,1687.46893313233,1765.20172139655,36.7798829131029,2.22140960257834,23.7861361484275,0.296749327106918,2.8500989550064,6.80306358429077,5.14686661472547,2175.57046847913,39.7386611075291,0.707998609933744,361.232271646036,919.983865960265,1050.80823264448,907.981366478455,8.5647066771946,0,10.7274327192312,0,0.753963081665351,8.977582838688,132.548741827924,2344.0145578099,46.7201163620733
"581","Gene_1848",15.0769119308743,-1.3062030209708,1.22447543051654,-1.06674498190607,0.286087008865831,0.605108432841647,7.59869954197871,26.2691742101376,0,0,0,13.2480941942787,20.5055570939192,24.3234664852804,0,101.700171649912,0,64.1063563525999,0,0,35.4786540868476,4.98661032249506,38.7381160686075,98.8459353289641,6.66422880773502,0,0,13.0629535437793,0,0,22.4285615307127,4.96733263844114,0.707998609933744,0,55.1990319576159,0,5.05745283964977,13.3228770534138,0,0,0,0,39.5013644902272,0,6.36384042844316,0
"582","Gene_1938",529.937776405226,1.16812002434642,1.09466387815261,1.06710383676656,0.285924949484598,0.605108432841647,2018.49091469653,812.323694805794,0.845983894490047,560.215656764012,539.163668382092,0,0,0.784627951138078,0.583478269712535,0,2319.05984741934,2.00332363601875,97.0896783380828,1704.7649963121,1.50972996114245,191.48583638381,1.04697610996237,1295.72462512619,1004.07714036541,2778.65317733903,1132.6921815671,1003.70984865475,2.26768786143026,1020.10896303859,1001.48403008878,1558.50061531091,3.53999304966872,141.714198876522,940.683502944371,27.5211679978316,0.337163522643318,11.8954259405481,302.829664376398,0,662.769878622179,0.753963081665351,0.8977582838688,0,57.9816572369265,0
"583","Gene_0374",8.98834394482266,-1.69003754484316,1.59006774764616,-1.06287140742587,0.287840271131459,0.606731804388401,0,0,0,0,4.0336434043548,0,1206.20924081877,0,0,0,0,18.0299127241687,245.035854853257,137.303236034543,0,0,1.04697610996237,0,0,0,0,11.4003958200256,0,2.05874664589019,0,11.1764984364926,1.41599721986749,0.555741956378516,0,0,0,29.9764733701811,1.23603944643428,0,10.6626822132273,0,957.010330604141,0,19.7986146662676,0
"584","Gene_1386",117.20189942797,-1.81660232102469,1.70763149360981,-1.06381401831874,0.287412959586658,0.606731804388401,344.0138519914,0,0,461.354070276246,0,0,529.525856719442,559.439729161449,0.583478269712535,0.721277813119941,0,2.00332363601875,39.628440137993,0,718.631461503807,0,0,0,2.22140960257834,0,0.296749327106918,0,1.13384393071513,334.546329957156,1112.65168289318,2.48366631922057,2.12399582980123,0.555741956378516,0,0,0.337163522643318,0,574.140322868722,0,1.68358140208852,0,0,0,0,0
"585","Gene_0561",8.25976842761144,-2.13770629943736,2.01342182782824,-1.06172798461372,0.28835919119028,0.606786605735445,0,2.02070570847212,0,0,0.3361369503629,1.47201046603096,1.20620924081877,0,0,0,1.13456939697619,0,291.929509016548,1.00221340171199,0,0,0,0,0,15.1366320944539,0,0,0,0,0,404.837610032953,0,0,4.59991932980132,594.457228753164,1200.30214061021,2.37908518810961,0,0,0,2377.99955957252,0,8.83658278852826,0,0
"586","Gene_0099",1.64327726325999,-0.727955054227544,0.688465578874233,-1.05735867785559,0.290347922831797,0.606833499083265,2.76316346981044,0,0,2.53491247404531,3.6975064539919,0,7.23725544491264,2.35388385341423,0,0,1.13456939697619,4.00664727203749,5.94426602069895,0,0,0.997322064499012,2.09395221992473,6.12998048551716,0,0,2.37399461685534,1.66255772375373,0,1.02937332294509,0.975154849161423,0,0.707998609933744,1.11148391275703,0,0.500384872687848,1.01149056792995,0.475817037621922,1.85405916965142,0.975221156293746,2.80596900348086,0,2.6932748516064,4.41829139426413,4.24256028562877,0
"587","Gene_0487",35.4329430483908,-1.92329662267394,1.81736192732954,-1.05829036789609,0.2899230828962,0.606833499083265,3.45395433726305,2.02070570847212,0,268.700722248802,0,0,144.745108898253,159.27947408103,0,2.88511125247976,0,0,0,0,3.0194599222849,0,0,19.9224365779308,197.705454629472,0,0,218.507586550491,0,3.08811996883528,0,0,0,0,0,0,7.08043397550967,0,323.842334965781,0,53.8746048668325,0,0,0,9.19221395219567,0
"588","Gene_0523",10.4957726142308,-0.963364209557046,0.911114647105654,-1.05734685817792,0.290353315158443,0.606833499083265,2.76316346981044,0,5.07590336694028,26.6165809774757,1491.77578571055,16.1921151263406,37.392486465382,7.0616515602427,1.16695653942507,22.3596122067182,0,0,0.660474002299883,0,48.3113587565584,0,1278.35783026405,2.29874268206893,2.22140960257834,0,0,9.02531335752026,11.3384393071513,3.08811996883528,2.92546454748427,8.692832117272,1.41599721986749,67.2447767218005,36.7993546384106,2.50192436343924,0,0,0,0.975221156293746,76.8835506953756,0.753963081665351,1.7955165677376,13.2548741827924,2.12128014281439,0
"589","Gene_0593",1.17441228481572,-3.32185413392061,3.13766105889184,-1.05870394270496,0.289734631722351,0.606833499083265,0,0,0,0,0,0,0,0,0,43.9979466003164,0,2.00332363601875,0,0,0,0,0,202.289356022066,0,0,0,0,0,0,0,0,0,0,0,51.0392570141605,0,0,0,0.975221156293746,0,0,0,0,0,0
"590","Gene_0529",1.16960857852774,-3.31020846500589,3.13771485237772,-1.05497427929038,0.291437088300665,0.608066196098506,0,0,21.9955812567412,24.0816685034304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.8967919121926,0,0,0,0,0,0,0,0,49.4849719126799,0,0,0,0,0,0,0.707093380938128,0
"591","Gene_0849",42.317415851882,-2.26740756573958,2.1714114252601,-1.04420909799163,0.296388658577331,0.617350996123002,0.69079086745261,119.221636799855,0,0,221.850387239514,0,0,0,0,0,1.13456939697619,0,746.996096601168,0,0,62.8312900634377,0,0,606.444821503887,2.16237601349341,0,0,0,0,0.975154849161423,1.24183315961029,0,0,144.897458888742,0,0,0,0,0.975221156293746,0,0,2120.50506649811,4.41829139426413,0.707093380938128,0
"592","Gene_0361",236.682920728114,-2.11088983108877,2.02454961486157,-1.0426466289556,0.29711198482916,0.617812252237663,0.69079086745261,0,0,0,0,1.47201046603096,1879.27399719565,944.692053170246,0,0,1.13456939697619,0,0,3.00664020513598,0,0,1332.80058798209,0,0,0,0.296749327106918,0.237508246250533,0,0,0.975154849161423,0,2.12399582980123,0,0,0,86.988188841976,0,64.2740512145825,0,0.561193800696172,1433.28381824583,5.3865497032128,0,3710.11896978236,0
"593","Gene_1593",0.971246417929013,-2.48750601291608,2.39226498096917,-1.03981207462575,0.298427218197053,0.619500683980729,0,0,0,0,0,0,0,0,347.753048748671,0,1.13456939697619,0,0,0,1.50972996114245,0,0,0,0,0,0,0,0,0,0,0,505.511007492693,33.9002593390895,0,0,0,0.475817037621922,0,0,1.12238760139234,0,0,0,0.707093380938128,0
"594","Gene_0935",634.673649346083,0.973003647272596,0.939782029661512,1.03535034355046,0.300505326795479,0.621717743336529,57.3356419985667,796.158049138017,1200.45114628138,869.47497859754,493.449043132737,650.628625985686,2668.13484069113,75.3242833092555,833.790447419213,0,6.80741638185715,6.00997090805624,268.812918936052,3805.40428630044,1.50972996114245,1230.69542759178,0,474.30724006689,586.452135080682,4.32475202698682,743.950563057042,0.475016492501067,1992.16378626648,13.3818531982862,622.148793764988,285.621626710366,705.166615494009,915.307002155416,1128.13021563377,3333.06363697376,62.3752516890138,465.824879831862,113.715629071954,535.396414805267,1.68358140208852,2.26188924499605,437.208284244106,0,0,0
"595","Gene_1029",178.517559093986,-1.74763700742014,1.68629828742801,-1.03637477452799,0.300027334017527,0.621717743336529,151.283199972122,2.02070570847212,0,0,0,0,1.20620924081877,0,2067.26350959151,0,1.13456939697619,494.820938096631,0.660474002299883,0,3.0194599222849,0,770.574416932301,0,2.22140960257834,895.223669586272,0,0.475016492501067,0,234.697117631481,3.90061939664569,0,929.602174843005,167.834070826312,0,0,0.337163522643318,0,340.528867492644,0,0.561193800696172,0,1071.92339093935,0,1.41418676187626,0
"596","Gene_1616",10.9609223222344,-1.843084709589,1.7871267044423,-1.03131171673927,0.302394665583886,0.624576901566718,0.69079086745261,0,357.0052034748,10.1396498961812,0,7.36005233015481,0,0,0,0,0,2.00332363601875,1373.78592478376,0,0,0,0,0,2.22140960257834,6.48712804048023,0,0.237508246250533,0,0,0.975154849161423,0,4.95599026953621,0,43.6992336331126,326.250936992477,514.848699076346,0,0,0,0.561193800696172,0,0,0,0,1.2627058476236
"597","Gene_0067",248.61943896794,1.43923956734976,1.39859165394943,1.02906346057875,0.303449855010708,0.624660153040438,0.69079086745261,1010.35285423606,0.845983894490047,0,2.0168217021774,0,550.031413813361,1772.47454162092,0.583478269712535,0.721277813119941,194.011366882929,1734.87826879224,0.660474002299883,1.00221340171199,1.50972996114245,0,0,767.780055811024,237.690827475882,0,0,0,979.641156137871,1.02937332294509,1.95030969832285,259.54313035855,1.41599721986749,0,1240.82823921391,1169.89983234419,0.337163522643318,0.475817037621922,0,1.95044231258749,0.561193800696172,0,1.7955165677376,8.83658278852826,0,1.2627058476236
"598","Gene_1279",134.26800243266,-2.19706084432252,2.13279990382251,-1.03012984968015,0.302949054638559,0.624660153040438,7.59869954197871,1238.69259929341,0,480.365913831585,0,930.310614531568,0,0,0,0,3.40370819092858,0,5.28379201839906,0,0,0.997322064499012,0,656.674159511025,537.581123823958,0,505.067354735974,0,0,424.101809053379,0,1.24183315961029,0,1.11148391275703,0,0,0,0,0,0,0,578.289683637324,0,0,0,0
"599","Gene_1322",356.080999469577,1.42333148600171,1.38880424540386,1.02486112834988,0.305428718281534,0.627684060441682,0,0,315.551992644787,0,525.04591646685,996.551085502962,0,448.022560099842,0.583478269712535,431.324132245725,1297.94739014076,6.00997090805624,0,1288.84643460162,239.292198841078,0.997322064499012,538.145720520656,462.813526656545,55.5352400644585,2.16237601349341,0,608.258618647616,954.696589662138,0,0,391.17744527724,0,414.583499458373,0,605.966080824984,0,0,0.618019723217139,0,0.561193800696172,1347.33202693598,797.209356075494,2514.00780333629,0,0
"600","Gene_0664",91.4675410247249,1.5347541275929,1.51361026934443,1.01396915618023,0.310597470167645,0.63531022265849,0,2.02070570847212,670.865228330607,103.931411435858,0.3361369503629,0,0,0.784627951138078,1.75043480913761,0.721277813119941,172.454548340381,6.00997090805624,0,0,0,0,0,0,0,1781.79783511857,0.890247981320753,0,1.13384393071513,234.697117631481,0.975154849161423,152.745478632065,31.8599374470185,0,0,0,0,0,0.618019723217139,215.523875540918,0,1283.24516499443,16.1596491096384,8.83658278852826,228.391162043015,2046.84617899786
"601","Gene_0851",133.777234708372,-1.73453044581011,1.70992637303962,-1.01438896619084,0.310397187177588,0.63531022265849,2.07237260235783,2436.97108441738,0,0,0,0,768.355286401559,395.452487373591,1.16695653942507,0.721277813119941,13.6148327637143,0,0,0,0,0,0,321.057727928961,0,250.835617565236,15.1342156824528,0,0,711.29696615506,0.975154849161423,1.24183315961029,1.41599721986749,374.014336642742,0,0,2.02298113585991,0,4.32613806251997,1.95044231258749,0,0,1.7955165677376,0,46.6681631419165,0
"602","Gene_1302",1.17677361697906,1.52988019498581,1.50908537168456,1.01377975275053,0.310687858684331,0.63531022265849,0,0,0,0,0,0,6.03104620409387,0,1.16695653942507,1.44255562623988,0,0,0,2.00442680342399,0,0,0,0.766247560689645,11.1070480128917,0,2.07724528974842,0,0,0,0,0,0.707998609933744,1.11148391275703,12.6497781569536,8.00615796300557,0,0,0,0,0,0,0,0,0,0
"603","Gene_1085",243.663116266268,1.33003039483681,1.31403961476816,1.01216917655216,0.311457171214664,0.635827160473053,9.67107214433655,0,36.377307463072,0,468.911045756246,4.41603139809289,2378.64462289462,601.809638522906,13.4200002033883,34.6213350297572,11.3456939697619,8.01329454407499,6.60474002299883,0,101.906772377115,0,0,476.605982748959,2.22140960257834,0,0.296749327106918,0.475016492501067,1.13384393071513,0,0.975154849161423,1486.47429205351,29.7359416172172,0.555741956378516,1438.62477039536,1326.0199126228,0.337163522643318,0.951634075243845,0,2.92566346888124,0,0.753963081665351,1.7955165677376,0,1299.63763416428,1.2627058476236
"604","Gene_0576",11.5653895765815,2.41904792120878,2.40138201311358,1.00735655884767,0.313763459199794,0.639474864693619,0,0,0,0,329.414211355642,94.2086698259816,665.827500931963,1231.86588328678,0,0,0,997.655170737336,29.0608561011948,0,0,0.997322064499012,0,0,0,2.16237601349341,0,0.237508246250533,0,1.02937332294509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24256028562877,1.2627058476236
"605","Gene_0263",2.05870471638261,-1.01272371536364,1.00768133645309,-1.00500394194885,0.314894951730259,0.639662847491666,6.9079086745261,0,0,13.9420186072492,1.0084108510887,1.47201046603096,0,0,1.75043480913761,0,6.80741638185715,14.0232654521312,2.64189600919953,0,0,3.98928825799605,1.04697610996237,1096.50025934688,1104.04057248143,0,0,0,0,3.08811996883528,0,120.457816482198,0.707998609933744,9.44761325843478,0,0,1.68581761321659,5.70980445146307,999.337892442114,0,3.36716280417703,1.5079261633307,0,0,0,0
"606","Gene_0599",4.21172737439981,-2.05004543856318,2.03898007749338,-1.00542690985162,0.314691327575207,0.639662847491666,0,8.0828228338885,0,0,0,0,0,0,0,0,3.40370819092858,18.0299127241687,0,0,0,102.724172643398,413.555563435135,0,4.44281920515668,0,0.296749327106918,14.7255112675331,0,0,0,7.45099895766172,0,0,0,0,0,0.475817037621922,0,0,0,0,0,8.83658278852826,0,0
"607","Gene_1568",184.972804723707,-1.95063098597028,1.94457630101272,-1.00311362683707,0.315806040602656,0.640456731436359,1.38158173490522,0,0,356.155202603365,0,0,1209.82786854123,0,0.583478269712535,838.124818845371,0,0,559.421479948001,0,981.324474742593,0,114.120395985898,3.83123780344822,1355.05985757279,0,817.544396179558,0,0,0,1157.50880595461,0,0,0.555741956378516,0,0,0.337163522643318,0,0,0.975221156293746,0,0,0.8977582838688,0,0,1.2627058476236
"608","Gene_1255",340.74803085565,1.44964883216645,1.44871923841558,1.00064166591167,0.317000078759665,0.640766990070849,6.9079086745261,10.1035285423606,0,0,0,0,868.470653389517,827.782488450672,0,0,612.667474367144,0,0.660474002299883,0,4.52918988342735,0,844.90972073963,537.90578760413,0,2.16237601349341,1398.87632798201,1.18754123125267,0,4.11749329178038,0,247.124798762447,0,29.4543236880614,2889.89931894768,1622.74814212669,0,51.3882400631676,0.618019723217139,0.975221156293746,783.426545771856,0,1857.46188932455,26.5097483655848,936.89872974302,63.1352923811802
"609","Gene_1531",1.5958355916325,-3.13636423973161,3.1331659460402,-1.0010207865611,0.316816759070089,0.640766990070849,0,0,0,62.10535561411,0,0,0,0,0,0,1.13456939697619,0,0,0,0,0,0,0,0,246.510865538249,0.593498654213835,0,0,0,0,0,0,0,0,159.122389514736,0,0,0,0,0,220.911182927948,0,0,0,0
"610","Gene_1056",115.262097824409,-1.54254963177005,1.54942004664045,-0.995565815167237,0.319461151307788,0.643921774075664,0,0,0,1051.9886767288,0.6722739007258,1043.65542041595,19.2993478531004,356.221089816687,0,1.44255562623988,0,562.933941721268,1.32094800459977,0,3.0194599222849,0,2.09395221992473,11.4937134103447,0,0,0,0,293.665578055218,1.02937332294509,0.975154849161423,2.48366631922057,182.663641362906,933.646486715907,0,0.500384872687848,135.876899625257,0,0,0,2.24477520278469,0.753963081665351,1.7955165677376,0,0.707093380938128,0
"611","Gene_1235",5.06971573864627,2.78821172934301,2.80308657942081,0.994693403269453,0.319885403830211,0.643921774075664,0,0,0,602.04171258576,0,1374.85777527292,0,153.002450471925,0,0,0,44.0731199924124,0,1.00221340171199,0.754864980571226,0,0,0,0,0,0,0,0,568.214074265692,0,449.543603778924,0,0,0,0,0,228.392178058523,0,0,0,0,2.6932748516064,0,0,1.2627058476236
